logFC	AveExpr	t	P.Value	adj.P.Val	B
18799	-1.14875147797849	1.71435725605683	-6.46545487482316	6.39342019897062e-05	0.00751925251482731	2.16008118759526
19085	0.90407531882527	1.87641442789107	6.46485324561346	6.39842016183326e-05	0.00751925251482731	2.15932910530561
5025	0.85513132898037	1.7003240049122	6.46467359300448	6.39991401769251e-05	0.00751925251482731	2.15910451533898
19066	0.998621810038459	1.3236870440285	6.45212106922436	6.50522672772274e-05	0.00759738638932116	2.1434001681359
3316	0.942869755266705	1.74925293905817	6.44644653720072	6.5534456243721e-05	0.00759738638932116	2.13629304241313
9858	1.03211184716612	1.91488189421608	6.44010995621023	6.6077453036176e-05	0.00759738638932116	2.12835100447575
5650	7.67636915821334	6.52404774586028	6.43590067327491	6.64408323029612e-05	0.00759738638932116	2.12307190481064
23157	1.04351969188031	1.83670567282281	6.43417649117144	6.6590298054698e-05	0.00759738638932116	2.12090874078979
18285	-1.35524800167552	1.93323829238259	-6.43379190131633	6.66236866879386e-05	0.00759738638932116	2.12042617217257
19095	1.05482573407072	1.99638964477684	6.42307922096691	6.75609999924585e-05	0.00766669045280274	2.10697536119677
20084	-1.02108158167205	2.07080336812543	-6.40822184866753	6.88845210538659e-05	0.00774093299707322	2.08829186467725
10130	1.79672954433368	2.15784852982977	6.40465169745531	6.92066970764147e-05	0.00774093299707322	2.08379735460458
20174	-1.1252768033433	1.87707713849269	-6.40457630852815	6.92135177488385e-05	0.00774093299707322	2.08370242576418
4986	0.914128754126256	1.72472225522097	6.38465666931611	7.10413108568113e-05	0.00774929743675723	2.05858978586801
2465	-1.04383562060819	2.35131707581212	-6.38448758178553	7.10570465950374e-05	0.00774929743675723	2.05837636107361
4900	0.965630577887652	1.70657763619816	6.38384742680103	7.11166551173094e-05	0.00774929743675723	2.05756830878622
10234	1.11727389162321	1.86873694778748	6.38270963252298	7.12227345475097e-05	0.00774929743675723	2.05613194545962
10184	1.63229704058852	2.1525755770196	6.38169140739189	7.1317810609663e-05	0.00774929743675723	2.05484636153566
17719	-1.37853460796775	2.85071637051274	-6.37878703129088	7.1589755798432e-05	0.00774929743675723	2.05117851241477
13466	-2.94201040025006	4.11407870787767	-6.3784634338142	7.16201241844476e-05	0.00774929743675723	2.05076977193277
6341	-1.00319845386558	1.64706844893092	-6.37175593825127	7.22527284007177e-05	0.00777051893182943	2.04229387430846
15936	0.857321216050459	1.61087206071212	6.36856492335822	7.25557907284968e-05	0.00777051893182943	2.03825917285385
17737	-1.970371796518	2.55229479752093	-6.36581201387127	7.2818343598797e-05	0.00777051893182943	2.03477717122182
18295	-2.24199541327334	3.10734817044397	-6.36213156781061	7.31709562754448e-05	0.00777249294902134	2.03012018814592
18129	-1.56128457121468	2.7384771073701	-6.35175092228511	7.41754298128742e-05	0.00784337738062224	2.01697418085546
