logFC	AveExpr	t	P.Value	adj.P.Val	B
2884	1.04355261928243	1.70672039339769	5.42491161844209	0.00022319785830465	0.0274682164286923	0.942936645042934
2866	1.1020581118014	1.74864052881101	5.39349681595099	0.000233949225372429	0.0278625980669357	0.897966803051332
1707	0.737759851330596	1.207554551606	5.33342580132354	0.000256070880412621	0.0295441778276061	0.811533605576136
3750	1.25469041111591	2.47842930750758	5.26410930745701	0.000284390426210523	0.0317653487799696	0.711076880765184
2757	1.04806784999781	1.49638053162306	5.24553744225774	0.000292530297540348	0.0317653487799696	0.684030771215614
3678	1.22116283339205	1.86622448424782	5.17441767239067	0.000326062794684207	0.0341104240652434	0.579949308317641
2896	1.06174176534674	1.70264505787934	5.15901768210069	0.000333847313346992	0.0341104240652434	0.557305596451894
3675	1.62655001899916	2.26871786477571	5.12960245304939	0.000349269423495007	0.0341104240652434	0.513949344610618
2863	1.17598740945283	1.61412169994357	5.10864399620301	0.000360717590425153	0.0341104240652434	0.482973960758898
2887	1.19570057777654	2.37339789598259	5.10208334187566	0.000364382454054995	0.0341104240652434	0.473263368010161
3489	1.43126974880487	2.60601820276637	5.07741905829462	0.00037851722058691	0.0341104240652434	0.436696106159833
1260	0.687163063975202	1.4466648002411	5.06195725204043	0.000387673556404424	0.0341104240652434	0.41372334131844
2580	1.93468270329839	2.43965699625986	5.0585564501015	0.00038971878867679	0.0341104240652434	0.408665445417441
2857	0.971598362217814	1.53375709678398	5.02549075336505	0.000410210757243048	0.0341104240652434	0.359392833764648
281	-1.21793141876929	1.24167138033524	-5.02544451893381	0.000410240196479545	0.0341104240652434	0.359323817210687
1592	1.08956155965275	0.99055029667922	5.00779778453852	0.00042164161267333	0.0341104240652434	0.332957049892551
1054	-0.987391111688841	0.828145492092508	-5.00270439980391	0.000424994449350269	0.0341104240652434	0.325337693023179
1245	0.75553428409552	2.02595139166558	4.98501139871561	0.00043686230435339	0.0343169282483557	0.298838519714064
830	-0.636733999289787	1.30054800213506	-4.95117139633585	0.000460548929206917	0.0354238884714987	0.248019040406514
2865	1.20794105998188	1.76850955424896	4.91529450199289	0.000487151734571842	0.0367053919191682	0.193945372369661
3676	1.14379314915957	2.50911179105527	4.90127960760071	0.000497981064752685	0.0367709218213383	0.172767717791547
1595	0.679884143726709	1.67173014983281	4.88527912267708	0.000510656626616918	0.0369675346170521	0.14855241531479
3693	0.958013323072125	2.55648954639506	4.87141655291989	0.000521914367541717	0.0370559200954619	0.127540604354219
1093	-1.12342956828171	0.798129474537529	-4.85757440864298	0.000533417598188447	0.0370732180920445	0.106530121978458
398	0.610481781417588	1.50268412705665	4.84716909119315	0.000542241001346262	0.0370732180920445	0.0907168142611274
2876	1.12059743118332	1.71375927528948	4.82218019063535	0.000564066766973482	0.0376554093968667	0.0526723029784364
2867	1.24353734627128	1.92912105668862	4.81428428786119	0.00057115463873904	0.0376554093968667	0.0406312030059199
3588	1.28570100492962	2.59445575483541	4.79219883862213	0.000591484037696488	0.0383115625820252	0.00690063528238838
2588	1.06230388247381	2.45672690979207	4.77862513828229	0.000604356423822775	0.0384704123578222	-0.0138671058721798
1202	0.705837988915602	1.28643401504278	4.75353159401821	0.000628938457560874	0.039356623479911	-0.0523340273054531
2909	0.982877488765654	1.54048785123146	4.74168821209489	0.000640904930127631	0.0394370167005202	-0.0705224228132035
485	-0.894302398123373	2.29586908625707	-4.69467782281773	0.000690825636751936	0.04181193853915	-0.142927151189412
1990	1.36034622145758	2.48552853070136	4.66210745924249	0.000727806307270975	0.042778737053353	-0.193286041067481
1113	1.31806694033855	3.6616649281557	4.65202100761231	0.000739677274911765	0.042778737053353	-0.208913363175527
1098	-1.03905863938121	1.38548999477647	-4.64565960906827	0.000747268934816408	0.042778737053353	-0.218777094812352
313	0.652482848278032	1.91762207819373	4.64078089506533	0.000753146779108327	0.042778737053353	-0.226345903583333
2196	1.91136808134762	2.43673185891852	4.59419854908452	0.000811784587546387	0.0447969518767132	-0.298790579194253
1188	0.878707344449781	2.86565849107043	4.5933122684545	0.000812945768076865	0.0447969518767132	-0.300172014638916
2864	1.37271054117272	1.7250958483521	4.55140259246897	0.000869900727550724	0.0452127646496095	-0.365627159621357
2899	1.17296035774084	2.19959073623854	4.55076164537673	0.000870803690041617	0.0452127646496095	-0.366630185079045
3382	1.41121681465667	2.33339321675343	4.54000198372868	0.000886109977235096	0.0452127646496095	-0.383476989779425
2905	1.08388134807812	1.62547887237297	4.53881661976791	0.000887813458239497	0.0452127646496095	-0.385333983113368
1636	1.03005454270589	1.56393232236362	4.53649402160463	0.000891161249999138	0.0452127646496095	-0.388973158474205
1529	1.35987209983522	1.60079640232643	4.53455347794457	0.000893968531804305	0.0452127646496095	-0.392014307310918
1307	0.680184795047246	2.03665131905311	4.50132048782952	0.000943516212315835	0.0470247344556168	-0.444179984227144
486	-0.887098235957199	2.44243885106122	-4.49370651567995	0.000955269524423417	0.0470247344556168	-0.4561539039757
269	-0.592905218380634	1.24285317028234	-4.46045922609981	0.00100842422546617	0.0489881873739621	-0.508536134077437
1214	-1.17353984795295	0.919346151123391	-4.45027871904989	0.0010253151948156	0.0491618662241453	-0.524607185999645
3486	-0.950314093740064	1.69008912404809	-4.42702088690355	0.00106502825786584	0.0491965633231247	-0.561376949909575
2858	1.51188276503578	2.11133740481555	4.41524403514629	0.00108575042625087	0.0491965633231247	-0.580024600707204
2498	1.55677974694389	2.36970735238268	4.41452447168564	0.00108703019305509	0.0491965633231247	-0.581164595846571
381	0.582516960873479	1.60111335541989	4.41409649944352	0.00108779210653088	0.0491965633231247	-0.581842660970469
2895	0.951853027823385	1.37911156494027	4.41136693126366	0.00109266473252877	0.0491965633231247	-0.586167898872128
3630	1.75166831852083	2.51834623500561	4.39894630469362	0.00111512825585428	0.0496030544652288	-0.605862537476085
1309	0.710110631676249	1.78660071551329	4.38120822906826	0.00114805276608501	0.0497653646946635	-0.634025771679821
1684	0.822199908276923	0.908036072866676	4.3735628767403	0.00116255682877244	0.0497653646946635	-0.646177886810809
3689	1.23400461621468	2.64513267239271	4.37045976036886	0.00116849851668718	0.0497653646946635	-0.651112511776042
2681	-1.16903697144891	2.28927590032903	-4.36827850795468	0.00117269413012885	0.0497653646946635	-0.654581964703286
944	-0.833890218292097	1.36277493353488	-4.34794390283889	0.00121257640682336	0.0499386979873287	-0.686957057716969
1781	0.992536389971389	2.03765375917861	4.34630429908406	0.00121585354650239	0.0499386979873287	-0.689569957093433
2819	1.55383705891498	2.50529199326445	4.34167857142945	0.00122514933246446	0.0499386979873287	-0.696943561934692
3838	-0.992707800776478	1.9811668128779	-4.3388435272789	0.00123088340109613	0.0499386979873287	-0.701464177588503
2932	0.757667106110921	1.59968618230735	4.33134058395415	0.00124619481154449	0.0500103396111116	-0.713433240553689
1101	-0.761241664849036	1.14651395583022	-4.32178657877711	0.00126598143777776	0.0502581018094137	-0.728685271072243
1989	1.62031468375873	2.62743417121927	4.28836812096444	0.00133782222581904	0.0525451027417436	-0.782130969685048
3837	-1.1147414647944	2.06058505796875	-4.25578275554887	0.00141199377825032	0.0548745371505283	-0.834387243089371
3663	1.43783368405137	2.41152230432356	4.21071367849839	0.00152174968656837	0.0585239566959417	-0.906892235335364
467	0.958645094907264	1.64485004547125	4.18942548858977	0.00157666224764055	0.060010690910195	-0.941230695511745
2704	1.37129411510213	2.68986207916782	4.13554370880854	0.00172511036752181	0.0647105720607512	-1.02839953930559
886	0.503672955127455	1.07085000232276	4.12640453523333	0.00175170451117911	0.0647105720607512	-1.04322058945747
447	0.500435766779488	1.57231006818311	4.11730517838151	0.0017786084682085	0.0647105720607512	-1.05798727559451
432	0.539758557821405	1.70807476703532	4.11514888782418	0.00178504696569298	0.0647105720607512	-1.06148805023716
2879	1.07760100880262	2.2945390826179	4.11423652185256	0.00178777853472281	0.0647105720607512	-1.06296946317597
1201	0.586707526126468	1.43927368620989	4.10392387267787	0.00181895921804567	0.0651904495100805	-1.07972121957875
2653	1.39474925459382	2.52235281113657	4.09387929517848	0.00184987549039797	0.0651904495100805	-1.09604994264162
741	0.686139369595746	0.837842674507381	4.08359465019433	0.00188209945299811	0.0651904495100805	-1.11278154979541
3828	-1.05363916487056	2.31279890252095	-4.07930168419368	0.00189572300789741	0.0651904495100805	-1.11976933563666
1049	1.21087322003881	3.79102568110815	4.07709918955848	0.00190275243589331	0.0651904495100805	-1.12335525715468
376	0.555725819617242	1.80083170121945	4.07577880939689	0.00190697956313345	0.0651904495100805	-1.12550527023327
303	0.778128197989358	2.02594379880164	4.06308254903796	0.00194812953376913	0.0658905530704164	-1.14618956409568
1415	-0.66498508314644	1.93483808629873	-4.05847638243899	0.00196328668668899	0.0658905530704164	-1.1536984986254
329	0.756137193052053	1.52355386937442	4.0484255447019	0.00199678874708332	0.0658905530704164	-1.17009198933537
3796	0.717860516211728	1.50036145789355	4.04444099505407	0.00201023481563581	0.0658905530704164	-1.17659430689219
2750	0.893377673945409	2.03863735923133	4.03879052943353	0.00202946467844721	0.0658905530704164	-1.1858183928056
1190	0.62730261578825	2.22867162330318	4.03730840722731	0.00203454037108003	0.0658905530704164	-1.18823849657395
2660	-1.14134990835627	2.2786176162121	-4.01982523853826	0.0020954220294151	0.0672721576747874	-1.21680540409748
3596	1.14007351484014	2.33733293794145	4.01004702241997	0.00213029776957329	0.0678022359074534	-1.23279807686018
1179	0.637399172903039	1.21438788960006	4.00267453790381	0.00215699263611559	0.0680651009618699	-1.24486332468417
227	-0.896060206804548	2.15553207480046	-3.99611843715926	0.00218102421558013	0.0682401813891682	-1.25559774699237
